"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Bodo_seaway","Bodo_geodesic","Crete_seaway","Crete_geodesic","Gdynia_seaway","Gdynia_geodesic","Getxo_seaway","Getxo_geodesic","GulfofPiran_seaway","GulfofPiran_geodesic","Koster_seaway","Koster_geodesic","Limfjord_seaway","Limfjord_geodesic","RavennaH_seaway","RavennaH_geodesic","RavennaM_seaway","RavennaM_geodesic","Roscoff_seaway","Roscoff_geodesic","SWC_seaway","SWC_geodesic","TZS_seaway","TZS_geodesic","Toralla_seaway","Toralla_geodesic"
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.8754,18.29048,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2190,1569,2805,517,7377,3098,945,939,3414,2573,7609,1955,1427,592,1445,841,7576,2086,7576,2086,2749,2084,1287,682,442,429,3629,2896
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.87798,18.45655,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1575,2804,519,7376,3097,944,939,3412,2579,7607,1957,1425,598,1444,847,7574,2088,7574,2088,2748,2091,1286,688,436,424,3627,2903
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84062,18.33432,2009,8,"Sweden","MATERIAL_SAMPLE",62.85,18.25,4.41,2190,1566,2805,519,7377,3096,945,936,3414,2570,7609,1952,1427,588,1445,838,7576,2083,7576,2083,2749,2080,1287,679,442,429,3629,2892
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.84705,18.41107,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1571,2804,522,7376,3094,944,935,3412,2575,7607,1953,1425,594,1444,843,7574,2084,7574,2084,2748,2087,1286,683,436,423,3627,2899
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
62.87712,18.48357,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,2189,1576,2804,520,7376,3097,944,939,3412,2580,7607,1957,1425,599,1444,848,7574,2088,7574,2088,2748,2092,1286,688,436,423,3627,2904
58.803,17.62533,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1238,2329,953,6901,2666,498,489,2938,2229,7133,1503,951,377,969,551,7100,1637,7100,1637,2273,1799,811,368,362,340,3153,2595
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.81358,17.55338,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2226,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,364,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.8138,17.55543,2009,8,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1712,1235,2327,951,6899,2668,499,491,2936,2227,7131,1504,949,372,967,547,7098,1637,7098,1637,2271,1796,809,365,368,344,3151,2593
58.79607,17.56228,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1702,1234,2317,953,6888,2666,488,489,2925,2226,7120,1502,938,373,957,547,7087,1635,7087,1635,2261,1796,799,364,372,344,3140,2592
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
58.82005,17.63077,2009,9,"Sweden","MATERIAL_SAMPLE",NA,NA,NA,1714,1239,2329,951,6901,2668,498,491,2938,2230,7133,1505,951,377,969,552,7100,1639,7100,1639,2273,1801,811,369,362,339,3153,2597
