"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Galway_seaway","Galway_geodesic","Getxo_seaway","Getxo_geodesic","Plymouth_seaway","Plymouth_geodesic","Roscoff_seaway","Roscoff_geodesic"
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,976,973,849,795,1897,1781,1228,1002,1301,1185
59.323119,-2.976006,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.35,-3.04999999999999,5.16,976,973,849,795,1897,1781,1228,1002,1301,1185
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
58.987687,-2.957954,2015,6,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
58.8495,-3.012833,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,927,922,828,751,1875,1726,1206,947,1279,1129
58.8495,-3.012833,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,927,922,828,751,1875,1726,1206,947,1279,1129
58.987687,-2.957954,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
58.987687,-2.957954,2015,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
50.288461,-3.90345,2015,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,551,511,700,521,798,776,18,20,167,175
58.987687,-2.957954,2015,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
58.987687,-2.957954,2015,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
53.150702,-9.007207,2014,3,"Ireland","MATERIAL_SAMPLE",53.15,-8.94999999999999,3.82,1277,849,66,55,1292,1176,723,453,774,605
53.150702,-9.007207,2014,3,"Ireland","MATERIAL_SAMPLE",53.15,-8.94999999999999,3.82,1277,849,66,55,1292,1176,723,453,774,605
50.313777,-4.052048,2014,4,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-4.04999999999999,7.1,558,522,693,516,797,772,13,15,168,171
58.964401,-3.294252,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1738,1199,959,1272,1141
58.964401,-3.294252,2014,7,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1738,1199,959,1272,1141
58.964401,-3.294252,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1738,1199,959,1272,1141
58.964401,-3.294252,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1738,1199,959,1272,1141
58.964775,-3.294527,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1739,1199,959,1272,1141
58.964775,-3.294527,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,942,941,820,752,1867,1739,1199,959,1272,1141
58.987687,-2.957954,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
58.987687,-2.957954,2014,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",59.05,-2.94999999999999,6.95,944,940,851,771,1898,1748,1229,970,1302,1152
50.357213,-4.126228,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.358734,-4.125272,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360874,-4.129109,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359947,-4.12661,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.359531,-4.125891,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.359158,-4.125607,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360674,-4.12754,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.35768,-4.127044,2014,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
51.561684,-4.316878,2013,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,847,519,600,415,960,919,293,133,366,317
51.561684,-4.316878,2013,3,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,847,519,600,415,960,919,293,133,366,317
49.435001,-2.661664,2012,4,"Guernsey","MATERIAL_SAMPLE",49.45,-2.74999999999999,6.61,490,470,794,645,780,680,144,144,118,121
49.435001,-2.661664,2012,4,"Guernsey","MATERIAL_SAMPLE",49.45,-2.74999999999999,6.61,490,470,794,645,780,680,144,144,118,121
50.186667,-5.429327,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-5.44999999999999,7.2,682,618,569,447,797,790,128,93,201,201
50.186335,-5.425338,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-5.44999999999999,7.3,682,618,569,447,797,790,128,93,201,201
50.186667,-5.429327,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-5.44999999999999,7.2,682,618,569,447,797,790,128,93,201,201
50.186335,-5.425338,2012,9,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",50.25,-5.44999999999999,7.3,682,618,569,447,797,790,128,93,201,201
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.357182,-4.12742,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.360399,-4.126992,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,504,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
50.359488,-4.133428,2011,12,"United Kingdom of Great Britain and Northern Ireland","MATERIAL_SAMPLE",NA,NA,NA,569,524,689,503,807,785,0,2,180,183
