"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","Gdynia_seaway","Gdynia_geodesic","SWC_seaway","SWC_geodesic"
50.161142,-5.058422,2020,9,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
58.36208,11.5997,2020,9,"Sweden","HUMAN_OBSERVATION",NA,NA,NA,752,615,80,76
58.36216,11.60096,2020,9,"Sweden","HUMAN_OBSERVATION",58.35,11.55,3.27,752,616,80,75
59.777041,10.709868,2020,9,"Norway","HUMAN_OBSERVATION",59.85,10.75,8.43,Inf,767,Inf,248
59.79139,10.705888,2020,9,"Norway","HUMAN_OBSERVATION",59.85,10.75,6.98,Inf,767,Inf,248
59.045908,10.931509,2020,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,837,696,163,159
59.207999,10.565347,2020,9,"Norway","HUMAN_OBSERVATION",NA,NA,NA,866,723,193,183
48.57116,-1.98165,2020,10,"France","HUMAN_OBSERVATION",48.65,-2.04999999999999,10.12,2068,1567,1448,1358
47.26688,-2.42135,2020,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2449,1676,1829,1500
50.148071,-5.055422,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
51.6,3.95,2020,10,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1535,1034,914,842
44.40386,34.008666,2020,10,"Ukraine","HUMAN_OBSERVATION",44.35,34.05,6.84,Inf,1578,Inf,2138
50.142879,-5.06855,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.142879,-5.06855,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.343606,-4.454068,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.34999999999999,7.43,2114,1622,1494,1327
50.343606,-4.454068,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.35,-4.34999999999999,7.43,2114,1622,1494,1327
50.36098,-4.161142,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1610,1479,1317
51.065193,-4.199627,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",51.05,-4.24999999999999,3.91,2339,1584,1719,1269
38.692215,-9.366441,2020,10,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3412,2740,2792,2607
40.362234,17.340877,2020,10,"Italy","HUMAN_OBSERVATION",NA,NA,NA,6227,1569,5607,1968
44.417703,34.055606,2020,10,"Ukraine","HUMAN_OBSERVATION",44.35,34.05,7.55,Inf,1578,Inf,2138
50.360295,-4.359703,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2114,1622,1494,1327
43.42472,3.7,2020,10,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
43.42472,3.7,2020,10,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
50.142879,-5.06855,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
46.23062,-1.45321,2020,10,"France","HUMAN_OBSERVATION",NA,NA,NA,2569,1689,1949,1558
50.147914,-5.056024,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1379
38.2,-0.77,2020,10,"Spain","HUMAN_OBSERVATION",38.15,-0.54999999999999,20.04,4470,2323,3849,2349
43.33088,3.54713,2020,10,"France","HUMAN_OBSERVATION",43.25,3.55000000000001,9.01,5153,1660,4533,1704
44.62848,-1.24306,2020,10,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,2710,1801,2089,1708
50.142879,-5.06855,2020,10,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
59.924408,23.361052,2020,10,"Finland","HUMAN_OBSERVATION",59.95,23.45,5.72,681,677,1119,722
50.14545,-5.062843,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.142686,-5.068414,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.16149,-5.058191,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
50.14545,-5.062843,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.145015,-5.064832,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
37.802174,12.424358,2020,11,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5572,1910,4952,2211
50.142933,-5.068533,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.89356,0.697621,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1725,1273,1105,1040
50.142879,-5.06855,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.361157,-4.160361,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1610,1479,1317
50.142879,-5.06855,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.142879,-5.06855,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.16149,-5.058191,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
50.361157,-4.160361,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2100,1610,1479,1317
50.142065,-5.068343,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.142686,-5.068414,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.142879,-5.06855,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.144908,-5.065317,2020,11,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
46.10954,-1.14382,2020,12,"France","HUMAN_OBSERVATION",46.05,-1.14999999999999,6.65,2601,1684,1981,1563
50.16149,-5.058191,2020,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
43.42472,3.7,2020,12,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
50.16149,-5.058191,2020,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
38.692949,-9.369096,2020,12,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3412,2740,2792,2607
37.076211,-8.276961,2020,12,"Portugal","HUMAN_OBSERVATION",NA,NA,NA,3645,2817,3024,2721
52.94189,1.251676,2020,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1504,1158,884,847
50.145796,-5.061596,2020,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
50.145796,-5.061596,2020,12,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
51.524505,4.093835,2019,1,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1537,1028,916,843
42.891789,17.439276,2019,2,"Croatia","HUMAN_OBSERVATION",NA,NA,NA,6572,1288,5952,1693
44.62848,-1.24306,2019,2,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,2710,1801,2089,1708
43.42472,3.7,2019,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
43.415042,6.846314,2019,3,"France","HUMAN_OBSERVATION",43.35,6.85000000000001,7.25,5325,1503,4705,1630
46.504375,-1.817741,2019,3,"France","HUMAN_OBSERVATION",NA,NA,NA,2523,1691,1903,1546
42.279718,18.837548,2019,3,"Montenegro","HUMAN_OBSERVATION",NA,NA,NA,6493,1353,5873,1785
38.84,0.14,2019,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2226,3959,2257
38.84,0.14,2019,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2226,3959,2257
38.84,0.13,2019,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2227,3959,2258
38.84,0.13,2019,3,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2227,3959,2258
43.42472,3.7,2019,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
43.42472,3.7,2019,3,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
35.5148,23.6359,2019,3,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6622,2139,6002,2619
35.514778,23.635938,2019,3,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6622,2139,6002,2619
51.10141,4.3279,2019,3,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,28.2,1563,1026,943,854
51.08244,4.36931,2019,3,"Belgium","HUMAN_OBSERVATION",51.35,4.25000000000001,30.92,1563,1026,943,854
43.42472,3.7,2019,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
47.292456,-2.518775,2019,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2441,1680,1821,1501
47.612775,-2.835805,2019,4,"France","HUMAN_OBSERVATION",47.55,-2.84999999999999,7.07,2408,1684,1787,1492
48.726293,-3.584976,2019,4,"France","HUMAN_OBSERVATION",NA,NA,NA,2111,1658,1491,1422
42.125778,-8.824084,2019,4,"Spain","HUMAN_OBSERVATION",NA,NA,NA,3021,2432,2401,2256
41.896263,3.183632,2019,4,"Spain","HUMAN_OBSERVATION",41.85,3.25000000000001,7.54,4994,1802,4374,1860
59.320956,5.466566,2019,4,"Norway","HUMAN_OBSERVATION",59.25,5.45000000000001,7.95,1115,964,485,406
43.42472,3.7,2019,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
44.66416,-1.17958,2019,4,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.84,2709,1782,2088,1690
44.66416,-1.17958,2019,4,"France","HUMAN_OBSERVATION",44.75,-1.14999999999999,9.84,2709,1782,2088,1690
43.42472,3.7,2019,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
43.42472,3.7,2019,4,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
51.67,3.739,2019,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1529,1044,909,843
59.040488,10.227778,2019,4,"Norway","HUMAN_OBSERVATION",NA,NA,NA,852,725,180,175
44.62848,-1.24306,2019,5,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,2710,1801,2089,1708
51.64445,4.09095,2019,5,"Netherlands","HUMAN_OBSERVATION",51.55,4.05000000000001,10.89,1537,1030,916,843
43.424697,3.70003,2019,5,"France","HUMAN_OBSERVATION",43.35,3.75000000000001,9.25,5167,1642,4547,1689
43.441899,-3.972168,2019,5,"Spain","HUMAN_OBSERVATION",43.45,-4.04999999999999,6.35,2776,2049,2156,1928
48.827548,-3.470771,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,2097,1646,1477,1408
39.958917,23.927627,2019,5,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6920,1659,6299,2157
43.168096,5.681015,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,5237,1570,4617,1669
44.901638,35.17575,2019,5,"Ukraine","HUMAN_OBSERVATION",44.85,35.15,6.1,Inf,1593,Inf,2150
51.99425,1.273037,2019,5,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,1610,1189,990,921
43.27058,3.51475,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,5153,1660,4533,1703
44.62848,-1.24306,2019,5,"France","HUMAN_OBSERVATION",44.65,-1.34999999999999,8.8,2710,1801,2089,1708
40.29,0.35,2019,5,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4732,2082,4112,2099
40.29,0.34,2019,5,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4732,2083,4112,2099
40.3,0.33,2019,5,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4732,2082,4112,2099
43.26841,3.51196,2019,5,"France","HUMAN_OBSERVATION",NA,NA,NA,5153,1660,4533,1703
43.42472,3.7,2019,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
51.74289,3.87943,2019,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1516,1032,896,831
51.71136,3.99524,2019,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1513,1026,893,830
43.42472,3.7,2019,5,"France","HUMAN_OBSERVATION",43.35,3.65000000000001,9.25,5166,1646,4545,1691
51.74289,3.87943,2019,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1516,1032,896,831
51.525,4.078,2019,5,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,1537,1029,916,844
59.445381,10.455896,2019,5,"Norway","HUMAN_OBSERVATION",NA,NA,NA,889,746,216,210
58.731077,9.291077,2019,5,"Norway","HUMAN_OBSERVATION",58.75,9.35000000000001,4,848,744,190,184
45.185969,14.675963,2019,6,"Croatia","HUMAN_OBSERVATION",45.25,14.55,12.18,6924,1064,6304,1397
45.187293,14.673533,2019,6,"Croatia","HUMAN_OBSERVATION",45.25,14.55,11.94,6924,1064,6304,1397
49.31927,-0.448635,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,1900,1428,1279,1229
50.161209,-5.057725,2019,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
42.298093,3.289113,2019,6,"Spain","HUMAN_OBSERVATION",42.35,3.25000000000001,6.61,5052,1756,4431,1807
57.144667,10.425745,2019,6,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,667,596,100,98
42.858579,10.772865,2019,6,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5579,1412,4959,1650
44.820087,34.903738,2019,6,"Ukraine","HUMAN_OBSERVATION",44.75,34.95,8.62,Inf,1591,Inf,2149
42.994635,9.443475,2019,6,"France","HUMAN_OBSERVATION",43.05,9.45000000000001,6.19,5475,1434,4855,1635
50.333415,-4.6825,2019,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",50.25,-4.64999999999999,9.57,2131,1646,1511,1350
39.899919,8.39991,2019,6,"Italy","HUMAN_OBSERVATION",NA,NA,NA,5261,1790,4641,1992
45.373339,32.498397,2019,6,"Ukraine","HUMAN_OBSERVATION",NA,NA,NA,Inf,1412,Inf,1973
37.129159,25.21503,2019,6,"Greece","HUMAN_OBSERVATION",NA,NA,NA,6751,1990,6130,2491
45.384364,32.507759,2019,6,"Ukraine","HUMAN_OBSERVATION",45.35,32.45,5.92,Inf,1412,Inf,1973
48.70064,-2.88827,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2076,1616,1455,1392
50.145397,-5.064353,2019,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1678,1536,1380
44.164554,14.871347,2019,6,"Croatia","HUMAN_OBSERVATION",44.15,14.95,6.49,6793,1176,6173,1522
48.629697,-2.471007,2019,6,"France","HUMAN_OBSERVATION",48.65,-2.54999999999999,6.23,2076,1598,1456,1381
48.62942,-2.471908,2019,6,"France","HUMAN_OBSERVATION",48.65,-2.54999999999999,6.18,2076,1598,1456,1381
48.351,-4.56895,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2231,1742,1611,1501
50.16149,-5.058191,2019,6,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,2156,1677,1536,1378
54.625044,19.887108,2019,6,"Russian Federation","HUMAN_OBSERVATION",NA,NA,NA,86,82,731,610
48.648,-2.566,2019,6,"France","HUMAN_OBSERVATION",NA,NA,NA,2076,1599,1456,1382
38.85,0.12,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2226,3959,2257
38.85,0.09,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,5.2,4579,2225,3959,2256
38.85,0.11,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2227,3959,2257
38.85,0.1,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2227,3959,2257
38.86,0.04,2019,6,"Spain","HUMAN_OBSERVATION",38.95,0.05000000000001,10.06,4593,2220,3973,2248
38.86,0.09,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,5.32,4579,2225,3959,2256
38.86,0.03,2019,6,"Spain","HUMAN_OBSERVATION",38.95,0.05000000000001,10.17,4593,2220,3973,2248
38.86,0.08,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,6.17,4579,2225,3959,2256
38.86,0.07,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,7.02,4579,2225,3959,2256
38.86,0.14,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2224,3959,2255
38.86,0.06,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,7.88,4579,2225,3959,2256
38.87,0.02,2019,6,"Spain","HUMAN_OBSERVATION",38.95,0.05000000000001,9.28,4593,2220,3973,2248
38.87,0.06,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,8.11,4579,2225,3959,2256
38.87,0.01,2019,6,"Spain","HUMAN_OBSERVATION",38.95,0.05000000000001,9.56,4593,2220,3973,2248
38.86,0.1,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2226,3959,2256
38.86,0.12,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2225,3959,2256
38.86,0.11,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2226,3959,2256
38.87,0,2019,6,"Spain","HUMAN_OBSERVATION",38.95,-0.04999999999999,9.9,4600,2225,3980,2251
38.87,0,2019,6,"Spain","HUMAN_OBSERVATION",38.95,-0.04999999999999,9.9,4600,2225,3980,2251
38.87,0.12,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2224,3959,2255
38.87,0.03,2019,6,"Spain","HUMAN_OBSERVATION",38.95,0.05000000000001,9.07,4593,2220,3973,2248
38.87,0.04,2019,6,"Spain","HUMAN_OBSERVATION",38.95,0.05000000000001,8.95,4593,2220,3973,2248
38.88,0,2019,6,"Spain","HUMAN_OBSERVATION",38.95,-0.04999999999999,8.91,4600,2225,3980,2251
38.88,0,2019,6,"Spain","HUMAN_OBSERVATION",38.95,-0.04999999999999,8.91,4600,2225,3980,2251
38.88,-0.01,2019,6,"Spain","HUMAN_OBSERVATION",38.95,-0.04999999999999,8.53,4600,2225,3980,2251
38.88,0.11,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2224,3959,2254
38.88,0.1,2019,6,"Spain","HUMAN_OBSERVATION",NA,NA,NA,4579,2224,3959,2254
38.88,0.09,2019,6,"Spain","HUMAN_OBSERVATION",38.85,0.15000000000001,6.18,4579,2225,3959,2256
