"latitude","longitude","year","month","country","basisOfRecord","latitude_moved","longitude_moved","dist_moved","BelgiumCoast_seaway","BelgiumCoast_geodesic","Limfjord_seaway","Limfjord_geodesic"
53.1,4.75,2023,2,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
51.7,3.7,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,55,712,675
51.7,3.7,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,55,712,675
52.05,4.2,2023,2,"Netherlands","HUMAN_OBSERVATION",52.05,4.15000000000001,3.42,106,104,660,626
51.5,3.45,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,25,27,741,703
53.1,4.75,2023,2,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
52.8,4.65,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,191,576,537
53.15,4.8,2023,2,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,3.34,229,228,531,500
51.55,3.6,2023,2,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
53.5,6.2,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,317,461,420
51.55,3.55,2023,2,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,6.92,31,30,731,698
53.45,6.1,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
52.2,4.35,2023,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,5.57,132,130,635,600
52.55,4.6,2023,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,599,564
52.55,4.6,2023,2,"Netherlands","HUMAN_OBSERVATION",52.55,4.55000000000001,3.38,166,165,599,564
52.5,4.55,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,160,610,569
51.7,3.75,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
51.4,3.7,2023,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
52.1,4.3,2023,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
53.15,5.4,2023,2,"Netherlands","HUMAN_OBSERVATION",53.15,5.35000000000001,3.34,255,250,515,480
51.4,3.7,2023,2,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
53.35,6.85,2023,2,"Netherlands","HUMAN_OBSERVATION",53.35,6.95000000000001,6.64,388,341,462,418
52.35,4.5,2023,2,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,3.4,145,143,623,587
52.2,4.4,2023,2,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.53,132,130,635,600
52.1,4.3,2023,2,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.53,119,117,647,613
53,4.7,2023,2,"Netherlands","HUMAN_OBSERVATION",53.05,4.65000000000001,6.5,216,215,543,513
53.4,6.85,2023,2,"Netherlands","HUMAN_OBSERVATION",53.45,6.85000000000001,5.57,375,343,452,409
51.070315,2.482073,2023,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.15,57,54,802,772
51.070315,2.482073,2023,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.15,57,54,802,772
51.070315,2.482073,2023,2,"France","HUMAN_OBSERVATION",51.15,2.45000000000001,9.15,57,54,802,772
52.45,4.55,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.735625,0.942732,2023,2,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",NA,NA,NA,168,159,815,780
51.14554,2.70265,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,3.71,43,41,795,765
51.24743,2.95191,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.11,25,24,778,748
51.24787,2.95321,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.2,25,24,778,748
51.24787,2.95321,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.2,25,24,778,748
51.24826,2.95453,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.29,25,24,778,748
51.2395,2.92655,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.46,25,24,778,748
51.09695,2.56808,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.04,50,47,798,768
51.26295,2.99153,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,10.11,14,14,765,735
51.11683,2.62216,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.23918,2.93034,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.73,25,24,778,748
51.13822,2.68337,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,40,795,765
51.18529,2.80597,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.83,25,24,778,748
51.18487,2.80494,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.9,25,24,778,748
51.33172,3.16831,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,2,760,729
51.18239,2.79931,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.27,32,30,781,752
51.18191,2.79793,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.28,32,30,781,752
51.2392,2.92702,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.5,25,24,778,748
51.2872,3.04837,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.99,7,7,762,731
51.18461,2.80332,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.97,25,24,778,748
51.32872,3.16808,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.19048,2.81733,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.01,25,24,778,748
51.2872,3.04862,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.99,7,7,762,731
51.19066,2.81772,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.98,25,24,778,748
51.19071,2.8178,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.97,25,24,778,748
51.19127,2.81875,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.89,25,24,778,748
51.19143,2.81901,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.87,25,24,778,748
51.12263,2.6354,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,44,795,768
51.19181,2.82038,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.8,25,24,778,748
51.19206,2.82014,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.78,25,24,778,748
51.19217,2.81982,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.77,25,24,778,748
51.19023,2.81593,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.06,25,24,778,748
51.12814,2.65043,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.23627,2.9572,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.63,25,24,778,748
51.24012,2.93282,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.88,25,24,778,748
51.3441,3.22891,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.53,0,0,760,728
51.25191,2.96224,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.82,25,24,778,748
51.16555,2.75384,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.4,32,30,781,752
51.09586,2.56012,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.07,50,47,798,768
51.09573,2.56497,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.13,50,47,798,768
51.09009,2.54789,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.67,50,47,798,768
51.3436,3.23654,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.06,0,0,760,728
51.34484,3.22608,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.32,0,0,760,728
51.31101,3.10287,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.25867,2.97988,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.1,25,24,778,748
51.28448,3.04174,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.32,7,7,762,731
51.23982,2.93105,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.76,25,24,778,748
51.22617,2.8973,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,22,778,749
51.22675,2.89837,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,22,778,749
51.23116,2.90734,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.51,25,24,778,748
51.12733,2.64239,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.15196,2.71704,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.69,43,41,795,765
51.34683,3.25496,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.31,0,0,760,728
51.3468,3.25368,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,7.22,0,0,760,728
51.34433,3.24315,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,6.51,0,0,760,728
51.2871,3.04777,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7,7,7,762,731
51.2399,2.93261,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.87,25,24,778,748
51.12996,2.65482,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,42,795,767
51.23578,2.91368,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,4.71,25,24,778,748
51.12861,2.65198,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,43,795,767
51.09009,2.54789,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.67,50,47,798,768
51.09065,2.54962,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.55000000000001,6.61,50,47,798,768
51.23872,2.92689,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.5,25,24,778,748
51.25861,2.9805,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.14,25,24,778,748
51.25231,2.96449,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,7.98,25,24,778,748
51.25852,2.98047,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.14,25,24,778,748
51.25864,2.98057,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,9.15,25,24,778,748
51.25494,2.97097,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.45,25,24,778,748
51.25491,2.97081,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.44,25,24,778,748
51.28604,3.04631,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,7.12,7,7,762,731
51.17126,2.768,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,8.85,32,30,781,752
51.15318,2.7203,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.92,43,41,795,765
51.15311,2.72013,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.91,43,41,795,765
51.26611,2.9994,2023,2,"Belgium","HUMAN_OBSERVATION",51.35,2.95000000000001,9.95,14,14,765,735
51.16284,2.74954,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.7,32,30,781,752
51.24005,2.92677,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.46,25,24,778,748
51.10469,2.58792,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,48,798,771
51.2424,2.93595,2023,2,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.05,25,24,778,748
51.36655,3.3666,2023,2,"Belgium","HUMAN_OBSERVATION",51.45,3.35000000000001,9.36,18,18,744,711
51.12357,2.63482,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,44,795,768
51.15713,2.73266,2023,2,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,5.83,43,41,795,765
51.30539,3.08419,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.10218,2.57803,2023,2,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,49,798,772
52.77,4.65,2023,2,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,189,576,540
52.609,4.616,2023,2,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.38,174,174,588,555
53.70472,7.137565,2023,2,"Germany","HUMAN_OBSERVATION",NA,NA,NA,399,377,416,376
51.337075,3.176972,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,2,760,728
52.971055,0.618822,2023,3,"United Kingdom of Great Britain and Northern Ireland","HUMAN_OBSERVATION",53.05,0.65000000000001,9.03,269,255,716,687
55.49989,9.692803,2023,3,"Denmark","HUMAN_OBSERVATION",55.55,9.75000000000001,6.64,1130,640,385,157
52.4,4.55,2023,3,"Netherlands","HUMAN_OBSERVATION",52.45,4.55000000000001,5.57,158,156,610,574
53.45,6.15,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
51.8,3.95,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.55,3.5,2023,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
51.050475,2.394584,2023,3,"France","HUMAN_OBSERVATION",51.15,2.35000000000001,11.51,64,60,806,776
52.6,4.6,2023,3,"Netherlands","HUMAN_OBSERVATION",52.65,4.55000000000001,6.51,174,174,588,555
51.5,4,2023,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,718,682
51.55,3.5,2023,3,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,3.46,31,30,731,698
53.15,4.85,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
54.32313,8.587503,2023,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,514,493,346,289
52.5,4.55,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,160,610,569
53.45,6.1,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
51.55,3.6,2023,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
53.45,6.1,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
53.45,6.1,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
52.9,4.7,2023,3,"Netherlands","HUMAN_OBSERVATION",52.95,4.65000000000001,6.5,206,206,554,523
53.4,5.4,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,274,275,491,454
52.25,4.45,2023,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,6.82,132,130,635,600
51.7,3.7,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,55,712,675
53.1,4.75,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,5.57,229,228,531,500
52.3,4.45,2023,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
52.25,4.4,2023,3,"Netherlands","HUMAN_OBSERVATION",52.25,4.35000000000001,3.41,132,130,635,600
53.45,5.6,2023,3,"Netherlands","HUMAN_OBSERVATION",53.45,5.55000000000001,3.31,287,285,479,444
53.4,5.25,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,497,459
53.4,5.3,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,271,494,457
53.733595,7.378963,2023,3,"Germany","HUMAN_OBSERVATION",NA,NA,NA,412,391,414,368
53.15,4.85,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
53.15,4.85,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
53.15,4.85,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
51.35,3.4,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.35000000000001,11.66,18,18,744,711
53.5,6.15,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
51.087395,2.537205,2023,3,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,7.03,50,47,798,768
52.3,4.45,2023,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
52.3,4.45,2023,3,"Netherlands","HUMAN_OBSERVATION",52.35,4.45000000000001,5.57,145,143,623,587
53.15,4.85,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
53.15,4.85,2023,3,"Netherlands","HUMAN_OBSERVATION",53.15,4.75000000000001,6.68,229,228,531,500
50.216019,1.558059,2023,3,"France","HUMAN_OBSERVATION",NA,NA,NA,198,169,931,894
52.45,4.55,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.8,3.95,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
57.397095,9.732255,2023,3,"Denmark","HUMAN_OBSERVATION",57.45,9.75000000000001,5.98,820,802,72,74
51.33193,3.17608,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.30527,3.08446,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,735
51.19272,2.82356,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.64,25,24,778,748
51.15164,2.71098,2023,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.26,43,41,795,765
51.12118,2.62351,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.12093,2.62313,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,45,795,769
51.24233,2.93939,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.29,25,24,778,748
51.2395,2.92999,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.7,25,24,778,748
51.24036,2.93152,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.78,25,24,778,748
51.1012,2.57287,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,49,798,772
51.30568,3.08866,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,7,762,734
51.31218,3.10877,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.29169,3.05796,2023,3,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.51,7,7,762,731
51.20013,2.83934,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,25,27,778,753
51.34316,3.23258,2023,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.79,0,0,760,728
51.31384,3.11107,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.16379,2.74894,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.6,32,30,781,752
51.25715,2.9762,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,8.83,25,24,778,748
51.3142,3.11511,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.31435,3.11579,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,5,760,733
51.33691,3.17685,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,2,760,728
51.30935,3.09407,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,7,6,762,734
51.16674,2.75848,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.75000000000001,9.29,32,30,781,752
51.10239,2.58222,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,50,48,798,772
51.24164,2.93394,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.92,25,24,778,748
51.34439,3.22831,2023,3,"Belgium","HUMAN_OBSERVATION",51.35,3.15000000000001,5.48,0,0,760,728
51.19287,2.81903,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,6.72,25,24,778,748
51.15216,2.7204,2023,3,"Belgium","HUMAN_OBSERVATION",51.15,2.65000000000001,4.92,43,41,795,765
51.33085,3.17535,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.33085,3.17535,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.33811,3.17616,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,2,760,728
51.241,2.93321,2023,3,"Belgium","HUMAN_OBSERVATION",51.25,2.85000000000001,5.88,25,24,778,748
51.33069,3.17413,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.33069,3.17413,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,0,3,760,729
51.11213,2.60672,2023,3,"Belgium","HUMAN_OBSERVATION",NA,NA,NA,43,46,795,770
51.28946,3.05363,2023,3,"Belgium","HUMAN_OBSERVATION",51.35,3.05000000000001,6.74,7,7,762,731
51.433,3.709,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.19,32,30,738,705
51.633,3.691,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,49,715,682
52.75,4.64,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,187,186,576,542
51.451,3.626,2023,3,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,5.27,32,30,738,705
51.59,3.66,2023,3,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,6.71,49,48,715,682
53.407,5.285,2023,3,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,276,271,486,457
56.805179,9.174409,2023,4,"Denmark","HUMAN_OBSERVATION",NA,NA,NA,757,723,13,13
56.18927,8.403143,2023,4,"Denmark","HUMAN_OBSERVATION",56.05,8.25000000000001,18.18,625,622,157,107
53.506155,6.242228,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,331,319,451,418
51.55,3.55,2023,4,"Netherlands","HUMAN_OBSERVATION",51.55,3.45000000000001,6.92,31,30,731,698
53.5,6.15,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
51.4,3.7,2023,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
53.5,6.25,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,319,461,419
53.45,6.1,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
53.45,6.1,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
51.080338,2.515888,2023,4,"France","HUMAN_OBSERVATION",51.15,2.55000000000001,8.11,50,47,798,768
51.55,3.6,2023,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
53.4,5.3,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,270,271,494,457
51.65,3.65,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,48,715,682
52.45,4.55,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.55,3.6,2023,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
51.5,4,2023,4,"Netherlands","HUMAN_OBSERVATION",51.55,3.95000000000001,6.56,73,60,718,682
51.7,3.75,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
52.4,4.5,2023,4,"Netherlands","HUMAN_OBSERVATION",52.45,4.45000000000001,6.52,153,152,611,577
52.45,4.55,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.65,3.65,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,49,48,715,682
51.7,3.75,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,56,57,712,674
53.45,6.15,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,310,464,426
53.5,6.2,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,327,317,461,420
54.267731,8.6475,2023,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,517,493,358,294
52.5,4.55,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,160,610,569
53.45,6.1,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,308,464,428
53.5,6.15,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
53.5,6.15,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
52.45,4.55,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.4,3.6,2023,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,6.56,32,30,738,705
52.45,4.55,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,158,156,610,574
51.6,3.65,2023,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.65000000000001,5.57,49,48,715,682
51.4,3.7,2023,4,"Netherlands","HUMAN_OBSERVATION",51.45,3.55000000000001,11.81,32,30,738,705
51.8,3.95,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.8,3.95,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,73,75,696,657
51.95,4.05,2023,4,"Netherlands","HUMAN_OBSERVATION",51.95,3.95000000000001,6.86,88,87,676,643
54.664472,8.29828,2023,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,509,505,310,254
54.66515,8.300965,2023,4,"Germany","HUMAN_OBSERVATION",54.65,8.25000000000001,3.69,509,502,310,256
53.756742,7.612667,2023,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,432,404,411,362
53.4,5.25,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,497,459
53.4,5.25,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,265,269,497,459
51.55,3.45,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,31,30,731,698
51.55,3.6,2023,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
51.55,3.6,2023,4,"Netherlands","HUMAN_OBSERVATION",51.65,3.55000000000001,11.66,44,43,717,685
52.15,4.35,2023,4,"Netherlands","HUMAN_OBSERVATION",52.15,4.25000000000001,6.83,119,117,647,613
53.681488,6.976421,2023,4,"Germany","HUMAN_OBSERVATION",NA,NA,NA,381,367,429,382
53.5,6.15,2023,4,"Netherlands","HUMAN_OBSERVATION",NA,NA,NA,320,314,464,421
